id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text,city,country,combined_features,total_reviews,today_hours,place_type
ChIJe3hOLH_ixUcRRLECWCyvFZE,café-restaurant amsterdam,4.2,2,indoor,52.3841384,4.8683342000000005,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 12:00 AM,https://maps.google.com/?cid=10454454715000467780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named café-restaurant amsterdam located in amsterdam, netherlands. This place features characteristics and experiences such as: restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",197,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 12:00 AM,restaurant
ChIJGZtKPJwJxkcRBY8QI6tYSO4,the siren restaurant & bar,4.6,1,indoor,52.3703657,4.8930596,Monday: 6:00 PM – 1:00 AM | Tuesday: 6:00 PM – 1:00 AM | Wednesday: 6:00 PM – 1:00 AM | Thursday: 6:00 PM – 2:00 AM | Friday: 6:00 PM – 3:00 AM | Saturday: 6:00 PM – 3:00 AM | Sunday: 6:00 PM – 1:00 AM,https://maps.google.com/?cid=17170071071400955653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant bar food point of interest establishment,amsterdam,netherlands,"A indoor destination named the siren restaurant & bar located in amsterdam, netherlands. This place features characteristics and experiences such as: restaurant bar food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",174,Monday: 6:00 PM – 1:00 AM | Tuesday: 6:00 PM – 1:00 AM | Wednesday: 6:00 PM – 1:00 AM | Thursday: 6:00 PM – 2:00 AM | Friday: 6:00 PM – 3:00 AM | Saturday: 6:00 PM – 3:00 AM | Sunday: 6:00 PM – 1:00 AM,restaurant
ChIJrRtggNsJxkcRIpqO9nQb448,pesca seafood restaurant amsterdam,4.6,3,indoor,52.372763,4.8788041,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,https://maps.google.com/?cid=10368160956303710754&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant market restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named pesca seafood restaurant amsterdam located in amsterdam, netherlands. This place features characteristics and experiences such as: seafood restaurant market restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",345,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,restaurant
ChIJdboLf5IJxkcRmXkoS5qhLcU,hearth,4.8,2,indoor,52.3584979,4.9129986,"Monday: 5:00 – 11:00 PM | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 PM – 12:00 AM | Saturday: 5:00 PM – 12:00 AM | Sunday: 12:00 – 3:00 PM, 5:00 – 11:00 PM",https://maps.google.com/?cid=14208190083481762201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vegan restaurant wine bar cocktail bar vegetarian restaurant european restaurant bar restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named hearth located in amsterdam, netherlands. This place features characteristics and experiences such as: vegan restaurant wine bar cocktail bar vegetarian restaurant european restaurant bar restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",320,"Monday: 5:00 – 11:00 PM | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 PM – 12:00 AM | Saturday: 5:00 PM – 12:00 AM | Sunday: 12:00 – 3:00 PM, 5:00 – 11:00 PM",restaurant
ChIJ-y5x-fEJxkcRCHWqzQtNM9s,restaurant watergang,4.9,1,indoor,52.361046,4.8887463,"Monday: Closed | Tuesday: Closed | Wednesday: 6:00 PM – 12:00 AM | Thursday: 6:00 PM – 12:00 AM | Friday: 12:30 – 4:30 PM, 6:00 PM – 12:00 AM | Saturday: 12:30 – 4:30 PM, 6:00 PM – 12:00 AM | Sunday: 12:30 – 4:30 PM, 6:00 PM – 12:00 AM",https://maps.google.com/?cid=15795053031208940808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named restaurant watergang located in amsterdam, netherlands. This place features characteristics and experiences such as: fine dining restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",188,"Monday: Closed | Tuesday: Closed | Wednesday: 6:00 PM – 12:00 AM | Thursday: 6:00 PM – 12:00 AM | Friday: 12:30 – 4:30 PM, 6:00 PM – 12:00 AM | Saturday: 12:30 – 4:30 PM, 6:00 PM – 12:00 AM | Sunday: 12:30 – 4:30 PM, 6:00 PM – 12:00 AM",restaurant
ChIJmz2W_bwJxkcR9aW1XLdd9LU,restaurant olijfje,4.7,2,indoor,52.3687767,4.9054562,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: Closed,https://maps.google.com/?cid=13111207457298163189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,mediterranean restaurant vegan restaurant turkish restaurant vegetarian restaurant restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named restaurant olijfje located in amsterdam, netherlands. This place features characteristics and experiences such as: mediterranean restaurant vegan restaurant turkish restaurant vegetarian restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",321,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: Closed,restaurant
ChIJfxDFMbwJxkcReUviSODvJb0,florentin brunch,4.8,1,indoor,52.3561465,4.8975184,Monday: 9:00 AM – 4:00 PM | Tuesday: 9:00 AM – 4:00 PM | Wednesday: 9:00 AM – 4:00 PM | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: 9:00 AM – 4:00 PM,https://maps.google.com/?cid=13629563593881176953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,brunch restaurant restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named florentin brunch located in amsterdam, netherlands. This place features characteristics and experiences such as: brunch restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",172,Monday: 9:00 AM – 4:00 PM | Tuesday: 9:00 AM – 4:00 PM | Wednesday: 9:00 AM – 4:00 PM | Thursday: 9:00 AM – 4:00 PM | Friday: 9:00 AM – 4:00 PM | Saturday: 9:00 AM – 4:00 PM | Sunday: 9:00 AM – 4:00 PM,restaurant
ChIJd4VkZRMJxkcRjRqlasNjT44,rasoi,4.8,2,indoor,52.3474784,4.894990099999999,Monday: 4:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 12:00 – 10:30 PM,https://maps.google.com/?cid=10254524567504886413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,indian restaurant north indian restaurant restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named rasoi located in amsterdam, netherlands. This place features characteristics and experiences such as: indian restaurant north indian restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",137,Monday: 4:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 12:00 – 10:30 PM,restaurant
ChIJaeSvdWoJxkcRX28UfkUWvU4,la casa di angelo amsterdam,4.7,1,indoor,52.3658808,4.8938635,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,https://maps.google.com/?cid=5673715593280515935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named la casa di angelo amsterdam located in amsterdam, netherlands. This place features characteristics and experiences such as: italian restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",104,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,restaurant
ChIJI4xu08EJxkcRe2_KVZ_zFys,blue amsterdam,4.5,2,indoor,52.3674266,4.8914922,Monday: 10:00 AM – 6:30 PM | Tuesday: 10:00 AM – 6:30 PM | Wednesday: 10:00 AM – 6:30 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 6:30 PM | Saturday: 10:00 AM – 6:30 PM | Sunday: 11:00 AM – 6:30 PM,https://maps.google.com/?cid=3105218333759926139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant scenic spot pub brunch restaurant breakfast restaurant bar food point of interest establishment,amsterdam,netherlands,"A indoor destination named blue amsterdam located in amsterdam, netherlands. This place features characteristics and experiences such as: restaurant scenic spot pub brunch restaurant breakfast restaurant bar food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",147,Monday: 10:00 AM – 6:30 PM | Tuesday: 10:00 AM – 6:30 PM | Wednesday: 10:00 AM – 6:30 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 6:30 PM | Saturday: 10:00 AM – 6:30 PM | Sunday: 11:00 AM – 6:30 PM,restaurant
ChIJFepjd7oLxkcRf--jYYUy8ao,restaurant showw,4.9,1,indoor,52.3373962,4.892786399999999,"Monday: 12:00 – 1:30 PM, 6:30 – 8:30 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 6:30 – 8:30 PM | Friday: 6:30 – 8:30 PM | Saturday: 6:30 – 8:30 PM | Sunday: 12:00 – 1:30 PM, 6:30 – 8:30 PM",https://maps.google.com/?cid=12317682004285190015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named restaurant showw located in amsterdam, netherlands. This place features characteristics and experiences such as: fine dining restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",21,"Monday: 12:00 – 1:30 PM, 6:30 – 8:30 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 6:30 – 8:30 PM | Friday: 6:30 – 8:30 PM | Saturday: 6:30 – 8:30 PM | Sunday: 12:00 – 1:30 PM, 6:30 – 8:30 PM",restaurant
ChIJweXO1ugJxkcR2nckxDGWbIc,hard rock cafe amsterdam,4.3,3,indoor,52.3620587,4.8829907,Monday: 9:00 AM – 10:30 PM | Tuesday: 9:00 AM – 10:30 PM | Wednesday: 9:00 AM – 10:30 PM | Thursday: 9:00 AM – 10:30 PM | Friday: 9:00 AM – 11:30 PM | Saturday: 9:00 AM – 11:30 PM | Sunday: 9:00 AM – 10:30 PM,https://maps.google.com/?cid=9758339633093310426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,american restaurant restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named hard rock cafe amsterdam located in amsterdam, netherlands. This place features characteristics and experiences such as: american restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",142,Monday: 9:00 AM – 10:30 PM | Tuesday: 9:00 AM – 10:30 PM | Wednesday: 9:00 AM – 10:30 PM | Thursday: 9:00 AM – 10:30 PM | Friday: 9:00 AM – 11:30 PM | Saturday: 9:00 AM – 11:30 PM | Sunday: 9:00 AM – 10:30 PM,restaurant
ChIJN5jG2B4JxkcRXo3Gu7640HA,namche amsterdam,4.8,1,indoor,52.3631792,4.8858868,Monday: 4:00 – 10:00 PM | Tuesday: 4:00 – 10:00 PM | Wednesday: 4:00 – 10:00 PM | Thursday: 4:00 – 10:00 PM | Friday: 4:00 – 10:00 PM | Saturday: 4:00 – 10:00 PM | Sunday: 4:00 – 10:00 PM,https://maps.google.com/?cid=8129200456737394014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,indian restaurant cocktail bar bar restaurant food point of interest establishment,amsterdam,netherlands,"A indoor destination named namche amsterdam located in amsterdam, netherlands. This place features characteristics and experiences such as: indian restaurant cocktail bar bar restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",416,Monday: 4:00 – 10:00 PM | Tuesday: 4:00 – 10:00 PM | Wednesday: 4:00 – 10:00 PM | Thursday: 4:00 – 10:00 PM | Friday: 4:00 – 10:00 PM | Saturday: 4:00 – 10:00 PM | Sunday: 4:00 – 10:00 PM,restaurant
ChIJqUWM-yMJxkcRsyaAhM0-6ac,bella ciao amsterdam,4.7,1,indoor,52.3733611,4.9004562,Monday: 1:00 PM – 1:00 AM | Tuesday: 3:00 PM – 1:00 AM | Wednesday: 3:00 PM – 1:00 AM | Thursday: 3:00 PM – 2:00 AM | Friday: 3:00 PM – 4:00 AM | Saturday: 3:00 PM – 4:00 AM | Sunday: 3:00 PM – 1:00 AM,https://maps.google.com/?cid=12099270926319756979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pizza restaurant chicken restaurant hamburger restaurant noodle shop american restaurant restaurant food store store food point of interest establishment,amsterdam,netherlands,"A indoor destination named bella ciao amsterdam located in amsterdam, netherlands. This place features characteristics and experiences such as: pizza restaurant chicken restaurant hamburger restaurant noodle shop american restaurant restaurant food store store food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",425,Monday: 1:00 PM – 1:00 AM | Tuesday: 3:00 PM – 1:00 AM | Wednesday: 3:00 PM – 1:00 AM | Thursday: 3:00 PM – 2:00 AM | Friday: 3:00 PM – 4:00 AM | Saturday: 3:00 PM – 4:00 AM | Sunday: 3:00 PM – 1:00 AM,restaurant
ChIJq95xT4I30i0RaU3j93Diq8o,tanah lot,4.6,1,outdoor,-8.621213,115.086807,Monday: 6:00 AM – 7:00 PM | Tuesday: 6:00 AM – 7:00 PM | Wednesday: 6:00 AM – 7:00 PM | Thursday: 6:00 AM – 7:00 PM | Friday: 6:00 AM – 7:00 PM | Saturday: 6:00 AM – 7:00 PM | Sunday: 6:00 AM – 7:00 PM,https://maps.google.com/?cid=14604015191502048617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,hindu temple tourist attraction place of worship association or organization point of interest establishment,bali,indonesia,"A outdoor destination named tanah lot located in bali, indonesia. This place features characteristics and experiences such as: hindu temple tourist attraction place of worship association or organization point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",327,Monday: 6:00 AM – 7:00 PM | Tuesday: 6:00 AM – 7:00 PM | Wednesday: 6:00 AM – 7:00 PM | Thursday: 6:00 AM – 7:00 PM | Friday: 6:00 AM – 7:00 PM | Saturday: 6:00 AM – 7:00 PM | Sunday: 6:00 AM – 7:00 PM,destination
